Rating,Seating Capacity,Average Meal Price,Marketing Budget,Social Media Followers,Chef Experience Years,Number of Reviews,Avg Review Length,Ambience Score,Service Quality Score,Weekend Reservations,Weekday Reservations,Revenue
3.4,41,66.37,2711,25661,15,366,65.71893924,2,1.7,28,31,622783.61
4.2,35,37.11,1662,18897,2,457,190.9021947,9,5.9,1,14,298806.65
3.3,30,51.14,954,14273,17,566,81.69109014,2.2,4.5,11,9,360639.25
3,70,35.51,767,9641,8,715,177.7690997,1.8,1.8,20,10,558296.15
4.9,30,37.93,4843,49334,16,525,97.24532977,9.7,7.5,9,4,285074.39
4.1,84,69.49,5369,60091,3,980,283.9313754,6.1,7.5,33,67,1308105.09
4.9,65,30.38,3639,44292,17,68,126.7743904,8.4,3.1,37,37,465266.52
3.7,76,35.41,4959,51950,5,80,73.2321187,5.2,9.6,69,60,616527.93
3.7,43,66.04,2005,22268,14,540,259.0385813,4.9,8,20,28,650719.5
3.8,88,41.34,4473,52716,14,989,150.5090943,9.2,8.2,55,14,833580.24
4.4,48,44.5,2707,32959,14,708,255.0302289,9.9,1,27,27,496761.45
4.1,42,57.86,3786,46888,11,517,128.1223958,6.6,9.8,8,22,562189.48
4.9,70,30.37,1992,29634,13,923,175.0094439,9.3,9.9,54,66,498132.2
3.1,61,37.79,1743,18157,9,898,161.3393255,8.8,5.6,28,20,528168.88
4.4,30,54.41,2646,30568,2,445,189.4765877,5.9,9.9,15,28,376100.73
3.7,61,31.52,2848,33267,12,468,150.4127963,9.5,6.5,47,60,451319.67
3.4,73,34.24,4213,47347,8,907,174.2005377,2.9,2.2,31,15,570020.77
4,64,36.75,2960,35056,16,422,219.8318794,9,8.3,11,42,548722.55
4,65,26.17,2507,25995,1,686,153.6706946,3.8,6,23,23,386066.02
3.3,84,62.13,1630,20302,16,377,221.1011866,1.3,4.1,41,30,1170268.81
3.4,57,55.64,1580,22564,6,921,228.5754798,8.1,3.1,0,33,713330.44
3.8,48,62.46,2802,36204,6,586,237.2316914,9.4,5.7,46,20,681437.08
3.8,84,55.83,4011,48228,3,202,167.734209,3,7.2,42,12,1046995.4
3.6,47,69.78,1889,17717,9,798,50.94752011,5.8,8.9,41,24,744446.59
3.3,80,44.88,6104,66640,19,775,238.3777682,7.7,6.4,45,5,828629.6
3,38,32.26,1341,15053,3,702,277.2712795,4,4.7,12,21,281050.45
4.9,30,31.3,1096,14588,7,347,213.1544689,2.3,6.7,21,14,221303.9
4.9,58,32.73,2825,37576,14,192,181.136756,4.5,5.5,28,42,443527.86
4,41,59.09,3366,37888,14,584,189.8978314,5.1,6.9,1,17,559744.13
5,51,58.49,4844,53056,3,845,210.2029397,7.7,6.5,39,30,679019.42
4.3,80,62.38,3443,37445,5,161,299.6311612,2.8,9.8,10,50,1115299.15
3.1,50,33.67,1108,13701,5,318,65.51398446,8.3,6.6,10,10,384792.95
3.2,43,61.3,2191,22231,19,145,55.29572431,5.5,7.2,30,24,610610.35
4.8,71,38.29,4296,50023,10,380,291.041995,9.1,9,4,40,625811.12
4.3,84,53.62,4100,47596,9,221,160.1186595,6.1,9.2,54,81,1019254.02
4.7,50,33.44,3159,31632,16,511,203.0884233,5,2.3,48,34,395902.18
4.8,90,40.88,3290,39244,9,997,238.3602362,3.6,5.1,66,43,832441.92
3.9,67,65.25,969,12907,6,340,235.5240575,2,9.5,53,13,976248.6
3.1,83,43.71,4390,51550,5,864,211.7985483,4.3,9.6,81,55,823301.73
3.4,90,41.82,4106,44292,4,284,167.9728845,4.7,2.7,20,83,845221.26
3.1,41,67.11,1468,15954,18,468,194.0195627,6.1,5,10,36,633153.45
3.4,59,37.37,3184,39169,16,355,232.4115041,8.7,3.5,12,33,514083.87
3.8,83,47.89,5109,57944,7,537,262.7036291,5.2,8.1,76,45,901575.92
3.2,64,36.34,3144,30666,14,136,81.82601176,3.8,8.7,59,47,539964.78
3.3,54,31.03,1615,20399,17,857,119.4896512,8.9,5.2,2,25,397005.04
3.9,51,68.01,792,11459,8,382,149.3986898,7.6,7.1,15,39,781151.18
3.7,35,37.63,1121,11013,11,759,216.3745657,3.8,8.8,25,19,311139.82
3.9,81,64.78,6559,67173,17,782,148.9178537,2.5,7.4,77,41,1193487.61
3.9,31,45.48,2813,31974,14,347,109.7212619,3.6,2.4,3,26,333594.84
4.3,73,29.59,4113,47394,9,192,58.28574494,2.1,7.4,14,71,498243.68
4.9,76,51.53,8682,95307,6,109,260.6269853,9.1,2.4,20,63,891698.66
3.2,45,51.45,1963,25333,8,875,154.7334407,6.5,6.9,40,22,530890.8
3.2,50,55.21,1807,23647,17,850,132.3072497,8.8,4,12,34,636082.01
4.7,50,27.32,4490,54326,13,985,182.7065553,8.4,1.5,12,11,329153.66
4,83,45.68,5538,62616,13,51,80.72994667,2.4,3,37,50,861539.32
4.5,40,61.26,909,10569,17,466,149.3395895,5,5.2,17,2,562725.49
3.4,61,72.1,1389,14154,19,202,237.9464345,9.7,9.9,47,6,999000.4
4.7,60,56.76,1201,21709,2,303,234.0293623,3.1,3.3,15,36,757414.11
4.8,75,38.66,4744,51684,18,620,242.9740908,1.5,9.8,47,19,672132.26
4.3,81,33.63,5528,57681,4,972,166.854273,4.1,4.3,74,57,622288.15
3.2,50,64.02,1645,18083,7,812,142.2284311,5.6,9.6,25,24,723751.63
4.8,81,57.14,7219,80985,16,417,257.8601246,1.5,9.6,64,18,1055553.69
4.6,59,61.03,3519,36859,19,74,93.32275947,4.8,2.3,31,26,821866.79
4.5,57,53.61,3412,38760,15,182,231.284445,3.3,8.5,44,12,700535.79
3.1,69,34.13,1913,25912,14,292,271.9868234,2.9,5.7,64,35,542166.4
4.6,68,62.33,1815,19229,13,111,121.5380696,3.4,7.2,51,59,957280.61
3.3,36,58.29,1390,13903,7,476,99.44885555,1.9,8,6,22,476872.63
3.4,43,44.05,701,9726,15,665,178.1311512,1.7,2.1,13,19,435996.25
4.2,73,43.16,6833,72216,1,501,104.0976705,6.4,8.2,17,29,715146.58
3.5,70,72.75,3587,39987,2,127,267.6921296,9.5,3.7,12,38,1135128.85
4.3,77,65.74,2353,27738,3,770,111.1042253,8.2,7.6,76,65,1135199.36
4.2,34,35.48,2392,26350,5,154,128.4914804,8.5,6.2,16,33,283486.1
3.2,57,32.65,2346,29994,16,652,272.1048854,7.6,7.2,54,8,439316.95
4.3,77,75.39,4328,44429,17,725,101.405405,9.6,6.6,36,71,1314631.75
4.8,70,38.51,4424,48060,18,429,271.1960065,9.6,8.3,48,49,630940.77
3.3,76,39.15,4623,52766,16,915,102.4507398,8,9.1,9,0,687917.75
4.2,88,30.99,5158,51230,11,443,277.9514154,7.4,5,79,1,628102.98
3.7,73,38.35,3461,34569,3,164,129.4104758,3.7,4.5,22,68,630900.9
3.9,89,72.46,1789,25985,10,711,111.5586479,1.8,3.2,14,34,1433700.69
3.6,75,62.83,3741,40787,18,794,169.2974428,1.8,8.3,70,73,1073256.29
3.7,61,42.43,1903,25122,16,647,142.3058758,7.6,9.7,34,44,600186.51
3.1,87,75.41,5262,58295,9,589,100.4374218,1.3,2.8,81,9,1466609.38
5,61,29.04,4048,48466,1,97,134.5884495,8.3,5.1,14,25,405467.22
4.2,47,30.44,3309,34286,11,237,228.3073358,4.3,7.9,42,14,339275.36
4,72,34.99,6853,72418,11,645,257.9751595,2.7,6.7,23,2,583487.47
3.8,59,66.77,886,14796,13,624,255.1904579,4.7,8.3,38,14,889024.01
4.1,36,32.67,1040,10994,8,563,239.2043121,7.3,1.1,8,15,273757.39
3.8,32,74.61,3241,40474,19,840,51.35878812,3.5,9.2,8,17,558647.33
3.7,48,68.41,2943,29708,9,100,156.6509868,2.6,1.6,32,22,740019.96
3.9,62,34.13,1675,16885,6,275,92.24304441,7.6,5,33,18,481364.52
3.6,73,48.65,3846,46991,4,417,68.36895647,8.9,3.5,22,9,798428.25
3.4,79,63.74,4880,56407,9,129,233.9705121,6.3,9.4,55,3,1133711.01
4.1,55,35.77,1541,21503,15,973,248.3699676,5.7,3.5,44,32,458500.82
4.7,70,37.21,1935,20609,18,807,253.6541617,7.8,4.4,20,38,602234.43
3.3,55,62.45,2308,31140,4,255,272.5776988,7.6,9,21,12,772100.1
3.1,77,40.41,3652,42508,19,677,197.5120477,1.1,5.8,1,74,715871.98
3.5,44,42.56,851,16712,16,818,299.53245,3.5,9.1,43,42,439773.86
5,77,40.16,7700,81575,6,448,170.9306601,9.4,6.9,8,71,711065.47
4.7,55,63.07,4280,46356,12,576,270.8747497,9.6,1.7,25,28,790560.66
4.2,68,40.57,1044,19543,15,266,78.23519123,5.6,4.9,40,36,630576.91
4.9,43,69.93,3087,34909,15,92,87.23087515,6,2.6,14,20,686768.38
3.9,51,35.81,1182,18552,15,950,197.5873611,1,1.6,42,39,423763.1
5,76,27.9,9978,103307,16,505,81.03369298,7.1,4.4,39,17,508822.35
3.6,77,55.84,3104,36138,14,664,68.82515954,2.9,9.2,57,28,974217.22
3.5,39,45.61,2302,27339,8,942,99.01615805,2.2,2.1,35,29,409328
4.3,62,48.94,2467,27838,2,343,246.8842162,3.7,1.1,20,45,677866.82
3.8,50,58.27,1414,17391,15,624,281.8645013,7,9.4,14,49,669166.06
4.3,89,59.25,2350,30104,8,792,133.3668306,4.9,5.8,22,16,1177057.45
3.6,30,75.09,2055,27244,11,548,293.6889601,4.1,6,4,22,516884.34
4.2,58,49.05,1892,23859,16,287,252.3876166,7.5,9.4,33,5,653951.95
3.6,39,75.09,1782,26113,8,988,106.5269292,8.3,7.3,23,26,666777.75
3.1,69,49.66,2466,23574,5,356,196.5287497,8.8,8.4,25,34,772531.9
4.8,51,64.4,3362,41004,4,811,295.4483537,5,7.9,7,36,741218
4.8,89,30.74,6798,71845,12,639,262.1964532,7.5,6.5,7,88,636140.89
4.9,80,28.42,6506,66283,10,644,140.8397707,9,7.2,69,48,533704.69
4.4,74,29.94,7927,86866,4,203,126.5807338,9.2,6,33,2,514495.34
4.4,67,34.67,3010,38950,19,791,254.8135371,5.4,4.2,51,39,543677.71
4.1,36,27.86,3358,34714,10,146,187.2912992,4.2,3.6,26,34,242284.54
3.3,52,38.19,2889,33780,19,223,90.86062883,9.1,2.6,14,39,468250.29
3.4,85,47.05,1614,20506,19,701,131.9581396,3.4,4.2,81,58,910024
3.6,84,28.7,6735,66149,11,142,215.4532443,8.2,6.2,65,3,561810.75
4.8,37,41.87,3848,39985,13,701,88.28972103,9.2,6.3,24,4,370368.22
3.3,89,39.25,5797,60201,2,78,224.6790519,7.7,7.2,47,64,790690.05
4.8,74,42.84,2027,22138,14,922,227.4821904,7.1,8.9,8,30,723884.36
4,72,75.86,3632,39078,18,110,117.6865887,1.5,6.9,15,59,1231596.02
4.4,34,69.15,1138,13623,16,90,149.507643,2.8,2.5,4,8,536938.85
3.2,58,40.09,2220,22596,4,543,283.8626661,7,1.2,50,26,525915.82
3.5,85,31.81,5804,65356,1,709,237.293947,8.1,2.8,24,57,614561.56
4.9,43,29.31,3134,33373,3,863,246.9526639,1.6,9.2,22,15,293592.39
3.5,87,53,5105,52128,12,808,179.0662974,1.2,6.1,3,69,1041154.9
3.6,36,32.39,3073,35536,3,719,103.2849827,3.8,8.6,30,23,274103.73
3.4,84,57,6407,71353,18,344,197.8139782,6.8,3.1,43,33,1089720.15
3.3,37,69.14,2960,30497,4,807,243.0260725,5.6,7.4,18,34,581915.55
3.5,72,34.01,1517,14483,17,345,50.97081606,1.1,7.6,71,37,564982.41
4.3,60,31.86,3572,41571,12,228,78.44406332,2.4,8.3,37,49,446622.91
3.9,89,65.53,1614,16667,8,307,168.5735289,7.8,5.8,35,11,1298927.96
4.1,47,64.95,2345,27166,17,779,159.2990369,3.7,8.1,40,32,702540.55
3.2,84,26.66,5484,56632,14,498,295.5707614,2.1,9.4,16,29,523440.66
4.6,59,55.47,2231,24490,11,717,73.03822515,1.5,9.6,4,43,741889.96
4.6,72,29.39,7428,80118,8,356,130.9215906,8.7,2.1,18,1,493239.83
3,44,35.74,2143,23362,1,169,253.7776069,5.2,6.6,15,9,356869
3.8,35,60.67,2017,27457,17,313,203.1068984,5.5,2,10,8,491901.96
3.1,60,31.48,2021,25423,18,336,190.4036103,1.6,9.3,1,6,442292.21
4.6,40,31.37,1013,12981,10,600,235.3002596,5.4,9.6,4,11,296140.3
4.5,88,55.52,7117,71824,9,237,59.99575264,6.8,5.5,63,33,1105202.06
4.8,72,34.36,3582,36152,2,291,286.8729246,2.1,9.6,16,48,559600.12
3.5,82,45.43,5396,57587,3,644,97.81598734,9.1,7.9,60,50,844590.59
3.9,37,26.27,1842,18207,1,254,70.4593817,8.1,7.3,14,11,226403.91
3.4,90,47.34,1586,17532,1,705,134.7383944,8.2,6.2,86,5,950244.94
3.7,80,55.99,3146,33085,18,328,225.5890582,5.8,4.7,53,25,1015591.27
4,80,74.65,6085,62282,8,444,107.8708129,4,9.7,42,68,1344059.1
3.1,62,65.55,761,9307,18,521,62.46530928,6.8,2.8,17,48,919747.5
4.4,32,47.88,3749,44901,1,426,64.35321163,3,8.2,4,18,351916.95
4.1,35,33.34,1740,22025,17,743,114.144255,2.2,4.3,2,9,281365.09
4.7,39,68.99,2780,32118,10,374,83.81846389,5.8,7.8,33,20,616223.96
3.5,68,70.53,2071,28236,9,61,143.1082776,5.3,2.5,65,40,1075278.71
4.8,41,32.51,2337,32739,10,341,93.26827101,2.4,4.4,19,10,312074.53
5,63,40.55,1953,23010,1,106,136.0785844,5.8,9.5,7,41,574356.75
4.8,60,35.46,2643,30836,16,203,161.1217827,5.9,6,44,46,496998.1
4.6,50,66.1,1342,21423,7,653,235.6348021,8.8,5.4,42,13,745920.65
4.6,79,73.78,2960,38318,3,513,106.8498817,7.8,7.8,27,15,1297748.44
4.1,72,38.68,7132,73092,17,651,168.7659435,3,4.8,57,43,650328.84
3.4,42,59.15,1285,15282,9,565,253.8387981,8.4,5.4,8,20,565439.5
4.4,47,42.8,3241,40346,15,782,296.5942974,9.7,6,29,13,473630.8
4.4,62,40.22,1798,23373,8,705,189.3265425,7.4,9.9,59,11,570848.21
5,43,32.88,1930,25303,4,71,158.0800918,8.1,8.2,10,25,327233.91
4.1,63,63.53,1074,19733,19,753,207.8832823,3.4,1.4,20,48,906347.1
3.5,36,33.26,2722,33145,2,156,171.5739151,9.9,8.1,14,8,280005.81
4.4,81,38.53,7004,73286,2,375,91.18916064,2.6,5.5,59,2,706804.3
5,73,63.33,8823,92246,13,781,164.8617955,7.8,3.1,48,48,1056395.19
3.4,45,43.63,1755,16245,19,956,294.7750765,4.6,8.7,26,40,463859.98
3.7,68,35.87,2992,36344,1,475,210.1071616,4.2,3.4,44,18,548455.18
4.1,79,50.9,3082,37304,15,288,120.8580647,3.6,3.9,52,11,909641.8
3.3,65,73.36,2063,23413,2,390,286.7865016,5,1.6,51,54,1062327.55
3,34,63.99,2545,24946,16,779,147.1454133,8.1,9.8,21,1,509450.12
3.7,45,68.71,3689,37157,14,88,147.5303441,9.5,8.2,37,27,711951.84
4.7,70,53.82,5961,65343,6,806,204.149873,4.7,2.3,3,41,850749.33
3.1,34,63.96,2375,27300,11,992,192.2434291,6.9,5.4,2,0,500435.58
3.9,82,67.58,1927,20145,14,711,122.6091429,8.1,4,24,28,1242485.55
4.5,62,72.89,3753,41162,4,79,166.7700812,1.9,1.3,20,2,1004749.6
4.9,72,57.05,6289,70188,17,463,133.1282564,9.6,9.3,63,7,943876.8
5,86,66.02,6236,66638,16,210,234.4451127,2.9,8.6,23,77,1284878.58
3.8,68,71.32,3177,38495,6,665,80.62571661,9.2,9.9,64,27,1092157.81
4.9,74,65,4273,46795,8,719,237.5627825,9.9,3.2,51,41,1084107.25
3.1,74,65.39,6086,67388,13,982,90.29175633,1.9,7.3,50,2,1095173.02
4.5,44,74.09,1930,19263,4,358,126.4954979,9,2.1,6,13,729463.1
4.3,59,30.57,944,13977,16,463,133.3329468,6.8,4.9,24,18,421169.76
3.5,81,39.47,3954,38969,17,971,297.6030439,8.4,8.6,68,3,738282.15
4,60,34.28,1194,12826,4,183,197.4554962,2,1.1,49,22,461221.38
3.3,50,54.63,1430,20273,16,615,244.3885481,8.5,5.3,11,6,626415.86
4.7,90,33.46,3908,46451,2,949,188.844496,6.6,4.9,19,40,679303.29
3.7,32,34.27,1097,17588,13,384,295.7894923,5.6,7.2,21,15,264090.78
4.3,53,46.94,2732,30531,3,85,94.34533781,6,3.1,11,0,558693.47
3.3,88,68.34,2259,27434,10,880,201.2185323,7.7,2.6,27,52,1344117.54
3.4,69,67.67,1251,15322,18,692,249.3455168,3.7,6.9,49,54,1056857.98
5,32,33.17,1505,15767,3,874,207.1390357,9.5,6.8,18,19,249626.5
4.5,47,46.69,3434,40205,1,129,274.2340461,3.8,7.8,46,25,498114.41
4.9,32,67,1185,12407,11,833,200.1769953,8.9,3.2,21,19,493329.85
3.6,76,44.67,5671,56522,5,985,256.6096372,1.1,1.1,53,3,765391.6
3.3,90,62.76,1558,20315,3,486,93.94928109,9.2,8.9,61,36,1259462.07
4,30,64.63,922,8977,11,169,115.5159736,8.7,2.9,18,17,445851
4,88,31.53,7850,84402,1,183,161.0171443,2.1,4.8,6,80,631168.84
3.3,47,59.39,1011,13946,15,454,262.904428,7.6,5.2,3,21,637248.43
4.5,71,28.11,6899,71968,7,766,156.639848,4.4,2.7,40,43,465444.42
3.7,41,55.11,3279,37062,2,314,206.8647344,5.3,5.7,34,33,513424.66
3.4,66,58.13,2047,28292,15,282,148.9529005,1.6,9.2,40,60,871473.12
3.7,50,39.18,2484,29609,18,496,251.4300973,2.9,3.4,17,38,458524.35
4.1,50,66.01,2887,33449,4,476,100.0718966,9.6,5.7,36,41,746497.22
4.5,72,41.23,4305,47675,1,77,198.4423695,4.8,3.8,43,71,669110.11
4,81,29.21,7023,74323,9,350,194.4725471,1.2,9.8,35,45,549943.64
4.1,81,55.51,6454,69232,9,619,150.8104563,5.6,3,57,25,1016924.31
3.3,75,72.74,2620,24582,6,78,226.2820142,10,2,10,2,1212942.48
4.8,79,38.02,6692,74686,14,912,57.11915201,4,2.3,22,54,693419.84
4.9,75,39.18,4260,46262,9,426,260.3749971,2.3,4.3,11,36,667228.06
4.4,63,60.34,1179,12590,2,999,136.9913074,6.8,6,2,46,848203.3
3,31,65.66,2445,23108,9,362,248.2556424,9.3,7,19,15,470695.08
4.1,40,40.05,1340,18745,13,82,126.2648729,8.7,6.1,22,35,376632.1
4.3,44,36.06,3097,35420,12,503,96.97661677,6.9,9.1,34,14,376627.54
5,57,29.89,2192,23257,10,669,147.3723683,2.7,4.2,32,6,393491.54
5,42,55.03,1419,21330,5,949,249.3417382,8.1,7.4,1,30,525714.87
4.7,68,37.82,4090,49485,12,550,225.8795088,8.4,3.4,43,60,594720.15
3.1,59,51.21,1076,13187,1,321,150.2578005,8.6,7.1,52,45,678417.13
4.9,58,40.31,3367,42906,4,550,284.4671811,4.6,9.3,42,14,533520.78
4.2,47,71.54,1855,21006,13,948,152.1940465,4.7,9.8,36,12,765773.94
4.6,56,75.92,2158,22043,18,906,137.6881821,2.4,7.6,23,21,963574.51
3.8,32,54.39,2324,23289,2,752,86.17972774,8,9.5,30,17,400625.9
3.6,41,35.49,1950,27510,11,642,67.56966144,7.6,7.1,18,22,344018.81
3.9,84,58.6,2033,24134,4,967,137.475601,1.9,9.7,4,66,1098097.8
3.3,90,56.64,5558,63121,18,131,73.00054655,1.2,9.1,73,19,1156490.33
3.7,62,38.77,1600,22061,7,657,165.6587395,9.6,2,28,18,545819.53
4.7,55,73.65,3821,40812,9,195,265.0023859,1.2,5.3,50,45,914523.1
3.1,37,27.33,2944,32346,2,618,169.0291632,6.7,4.1,7,29,237108.17
3.3,63,33.41,3148,35163,4,779,170.1452446,5.1,1.2,17,62,478785.31
3.3,52,31.4,2744,35426,14,803,113.3601552,8,5.2,39,41,388188.5
3.8,45,31.2,2221,23346,17,970,91.57389399,1.8,2.3,28,31,334805.6
5,67,60.52,1230,12667,1,333,105.5822146,7.1,1.3,32,40,900711.75
3.3,66,35.24,1633,15041,3,729,191.9971199,6.5,5,40,29,525200.07
3.3,47,35.57,2004,21433,1,968,197.9482786,8.7,3.1,0,23,379853.77
4.8,39,38.68,3058,38414,13,185,105.0469482,5.7,9.4,17,36,359843.62
4.8,86,45.32,2876,28913,14,702,149.7300936,7.6,8.3,79,11,886749.33
3.1,45,43.01,2218,30037,12,221,192.1706711,4.9,9.6,23,43,451223.06
4.5,90,35.42,8554,90718,11,938,240.1155096,9.9,8.9,40,52,741029.74
4.3,51,40.49,1874,19378,18,608,129.94234,6,7.6,5,16,482879
4.5,49,58.71,1445,18827,2,59,117.83923,7.8,6.4,34,8,644809.68
4,33,37.11,3270,32028,3,346,232.6167498,1.8,1.6,24,14,281502.55
5,40,35.08,3839,48075,4,756,178.4530427,5.2,3.4,17,24,326713.33
3.1,56,66.94,1810,24355,9,379,264.1866478,1.6,7.4,4,11,840147.01
3.5,86,59.44,5166,57176,11,482,102.7507551,2.1,4.6,74,77,1154390.2
3.8,68,46.72,3216,32446,9,497,242.735719,5.6,3.9,45,45,721149.34
3.9,55,50.46,1819,24697,17,64,90.50837685,4.2,1.9,48,48,636776.21
4.8,39,40.94,3003,33565,15,265,196.1928111,5.1,1.6,34,36,377597.09
4.1,90,40.39,3890,38737,9,750,120.9084271,5.5,2.9,45,26,821426.44
3.1,53,39.54,2021,23677,7,302,75.2727394,2.4,8.5,9,29,477712.65
3.8,30,71.24,2298,25668,8,379,204.1911511,4.3,7,17,24,490106.04
3.8,56,74.74,3418,39872,3,613,176.69974,8.7,4.1,22,39,938917.1
4.9,70,48.54,4325,47993,1,479,171.4950471,8.7,1.5,36,25,763024.29
4.2,45,32.42,2001,29196,4,108,198.1298569,5.4,2.7,23,6,333166.58
4.3,46,53.33,2324,32034,17,225,143.1093044,7.7,5,31,38,569813.89
4.4,74,48.64,1940,25091,1,423,217.5418904,7.8,2.4,32,7,801267.35
4.5,59,66.81,3966,41828,4,344,82.71093273,1.4,7.9,40,54,886910.55
4.3,36,40.53,1964,23178,8,687,228.7428709,6.5,8.1,7,27,341695.44
3.5,42,68.92,1966,23231,17,603,194.9534286,8.2,2.2,14,14,663372.47
4.7,76,32.93,2725,31116,12,356,171.61816,6.3,7.5,38,25,575416.81
4.5,84,75.71,2472,24857,16,867,81.91259999,5.9,5.6,31,52,1427479.94
4.5,46,70.52,3883,42892,5,397,119.5661199,5.8,9.7,42,41,737784.74
5,72,54.42,9899,101631,13,410,123.8241447,5.6,8.1,30,14,901089.09
4.6,34,27.15,1726,25092,13,815,108.4531635,8,6.3,3,12,228189.75
4.7,59,55.33,4634,55002,12,115,288.5449316,6.8,6.4,13,54,747157.14
4.9,74,63.74,4536,51062,3,986,278.9103895,2.9,2.6,13,19,1052089.22
3.3,56,73.9,2272,25394,12,619,186.5333035,4.9,9,50,16,936052.7
4,56,69.29,2198,28618,11,688,101.4181458,5.8,6,41,24,877280.31
4.2,63,60.34,1122,13436,10,565,277.7845913,4.8,6.2,41,46,856745.36
3.7,44,71.53,2846,30870,16,284,237.3516332,3.1,6.2,12,20,718582.54
4.7,54,73.69,2595,25707,6,482,59.69295974,2.1,3.5,49,7,890526.43
4.5,54,39.34,1602,25365,17,436,172.6778804,2.1,8.3,30,16,493787.73
4.4,53,65.86,1125,13887,13,81,201.2361558,3.7,8.8,17,35,789655.59
5,49,64.94,3296,39476,18,736,66.61834102,4.6,3.6,19,33,730737.82
3.5,70,55.31,1282,11401,12,623,62.45775779,7.1,5,23,47,873563.05
4.5,58,71.52,2458,30069,5,275,165.8809896,9.9,2.6,15,9,927153.97
4.1,81,27.05,5862,64227,16,193,50.48792833,9.1,3.1,10,77,516683.65
3.6,45,64,3599,36098,3,501,61.70888985,8.3,4,21,10,650059.4
3.3,57,41.03,1873,22195,16,67,91.28441595,8.3,9.1,50,10,543392.54
4.8,78,38.99,4761,55863,11,781,277.4926935,6.4,6.6,35,28,697480.2
4.2,41,63.96,1628,19186,14,795,241.5708818,3.3,6.3,15,15,600006.94
4.6,49,45.95,1982,25655,13,439,162.6065011,5.2,9.5,2,36,520319.3
4.1,36,61.68,1249,15704,11,796,169.8014169,2.3,8.1,13,18,508647.9
3.4,50,40.31,992,10637,14,411,221.5061373,6.1,1.1,34,21,464053.4
3.7,33,40.41,2547,28842,10,370,168.5966341,1.2,2.1,18,23,311352.48
3.8,32,28.26,3495,42610,18,641,65.98127721,2.7,3.2,10,10,228216.28
4.9,50,37.27,3391,35080,7,342,234.6828438,7.4,3.7,33,43,431013.52
3,56,64.87,1898,26906,18,122,64.43745641,3.5,8.5,44,39,829386.19
5,58,36.64,2172,25534,2,898,171.5232831,4.8,7.9,13,38,481950.62
5,51,62.55,3156,35579,8,149,265.4268774,8.5,2.3,1,8,719394.85
5,76,28.3,8379,88505,15,531,79.34492501,1.4,5.8,25,47,509718.55
4,59,31.25,2420,29846,6,305,226.6569781,1.2,2,12,32,418488.55
4.9,31,51.78,3796,44699,13,364,61.58198139,3.1,2.6,18,9,377439.43
3.8,62,29.59,1862,19651,5,912,298.2649046,7.2,3.2,13,26,418726.58
3.1,52,75.72,1246,19192,3,211,220.5215951,3.1,9.1,41,27,879798.92
3.4,42,36.45,1727,16250,15,342,292.2474047,8.8,4.3,41,33,363601.4
4.9,59,39.31,2159,24811,9,211,217.0559912,4.2,9.2,24,44,531198.64
3,61,59.73,2374,22115,17,990,110.5707851,3.6,7.8,10,35,829967.67
4.1,52,31.94,2355,28731,17,918,281.5911284,3.1,7.7,34,31,395013.87
3.2,89,49.48,4154,45317,13,690,206.6675462,6.2,8.2,41,81,1000528.09
3.6,55,46.07,2897,31371,18,358,193.9842627,8.7,1.9,33,25,587515.26
3.2,32,55.42,1951,24199,5,814,157.2779732,4.7,8.3,7,15,406867.05
4.7,31,34.58,2872,38419,13,623,121.1484774,3.3,3.3,21,0,259264.75
4.2,63,68.77,2680,26728,7,192,182.5173924,4.8,9.9,3,23,970698.11
4.8,64,29.91,2571,29785,4,272,141.5144272,9.1,8.6,47,42,440620.3
4.4,67,47.38,2923,35410,13,356,263.5061011,4,10,9,5,722737.06
4.9,48,66.1,4641,48733,17,63,57.19963549,6.9,9.4,37,13,732822.35
4,39,36.63,1029,15616,8,925,182.5228712,4,4.2,22,19,330632.96
4.3,89,56.83,3902,40696,3,659,259.1412221,7.1,9.5,7,77,1132953.05
4.2,86,27.17,3079,36623,16,620,56.90159285,8.9,4,75,58,545473.04
4,86,29.62,5382,55067,2,229,120.5756691,6.4,6.9,17,43,579574.63
4.7,48,36.86,2438,30702,1,562,62.88063916,9.5,8.4,2,46,405507.7
4.3,73,41.92,5869,67941,8,276,198.7509425,6.4,4.4,3,23,697417.51
4.6,60,25,948,14654,3,508,129.1840186,9.8,2.8,20,6,341620.7
4.6,66,40.13,3690,43660,17,194,289.9325095,7.5,9.1,59,39,617377.76
3.4,39,39.05,3076,35153,19,873,204.0734015,6.9,1.9,8,25,366332.35
4.3,86,40.6,1929,24149,16,694,190.4505012,8.5,4.3,43,19,795066.55
3.4,61,28.96,775,8062,10,706,279.3099413,1.1,5.9,60,24,405786.88
4.2,39,32.31,2896,31968,15,835,105.8938515,3.3,8.2,27,29,306131.47
4.4,79,26.85,2397,26047,7,906,190.5605649,2.9,8.8,78,31,487018.35
5,55,73.99,2564,31218,16,872,185.6956587,2,5.6,26,6,920528.13
3.1,86,31.78,5658,64566,17,532,70.52855858,9.4,6.2,67,51,639873.86
3.2,48,68.59,744,10171,13,608,283.0149466,2.2,8.7,25,20,745395.18
3.2,71,60.4,1346,13397,10,769,225.0586831,3.4,5.2,65,20,962820.45
3.8,33,31.54,807,12567,9,800,272.0264624,4,6,20,22,246703.11
